fact_id,claim,verdict,topic,source,published_date,related_keywords,confidence,url
FC009175,Sample claim about business #9175,false,business,AP Fact Check,2024-01-22T00:00:00,['politics'],0.844,https://factcheck.example.com/9175
FC009176,Sample claim about politics #9176,true,politics,FactCheck.org,2024-06-07T00:00:00,"['environment', 'sports', 'world_news']",0.708,https://factcheck.example.com/9176
FC009177,Sample claim about sports #9177,true,sports,Reuters Fact Check,2024-02-26T00:00:00,"['science', 'education']",0.672,https://factcheck.example.com/9177
FC009178,Sample claim about environment #9178,mixed,environment,Snopes,2024-02-29T00:00:00,['technology'],0.865,https://factcheck.example.com/9178
FC009179,Sample claim about sports #9179,mixed,sports,FactCheck.org,2024-02-29T00:00:00,"['education', 'science', 'world_news']",0.932,https://factcheck.example.com/9179
FC009180,Sample claim about entertainment #9180,unverified,entertainment,FactCheck.org,2024-04-13T00:00:00,['technology'],0.925,https://factcheck.example.com/9180
FC009181,Sample claim about entertainment #9181,false,entertainment,Snopes,2024-03-29T00:00:00,['health'],0.936,https://factcheck.example.com/9181
FC009182,Sample claim about health #9182,true,health,PolitiFact,2024-06-01T00:00:00,"['technology', 'science']",0.936,https://factcheck.example.com/9182
FC009183,Sample claim about health #9183,true,health,FactCheck.org,2024-02-21T00:00:00,"['environment', 'sports', 'world_news']",0.819,https://factcheck.example.com/9183
FC009184,Sample claim about politics #9184,mixed,politics,FactCheck.org,2024-01-19T00:00:00,['health'],0.596,https://factcheck.example.com/9184
FC009185,Sample claim about world_news #9185,true,world_news,PolitiFact,2024-05-18T00:00:00,"['politics', 'business', 'entertainment']",0.64,https://factcheck.example.com/9185
FC009186,Sample claim about politics #9186,mixed,politics,Snopes,2024-05-22T00:00:00,['education'],0.901,https://factcheck.example.com/9186
FC009187,Sample claim about environment #9187,unverified,environment,Snopes,2024-04-30T00:00:00,"['business', 'health', 'politics']",0.77,https://factcheck.example.com/9187
FC009188,Sample claim about world_news #9188,false,world_news,Reuters Fact Check,2024-01-12T00:00:00,"['sports', 'entertainment', 'business']",0.631,https://factcheck.example.com/9188
FC009189,Sample claim about world_news #9189,true,world_news,Reuters Fact Check,2024-02-28T00:00:00,['world_news'],0.636,https://factcheck.example.com/9189
FC009190,Sample claim about entertainment #9190,false,entertainment,FactCheck.org,2024-01-14T00:00:00,['science'],0.75,https://factcheck.example.com/9190
FC009191,Sample claim about science #9191,true,science,Reuters Fact Check,2024-05-14T00:00:00,"['politics', 'education', 'technology']",0.895,https://factcheck.example.com/9191
FC009192,Sample claim about sports #9192,unverified,sports,AP Fact Check,2024-03-10T00:00:00,['world_news'],0.546,https://factcheck.example.com/9192
FC009193,Sample claim about technology #9193,unverified,technology,PolitiFact,2024-02-13T00:00:00,['health'],0.674,https://factcheck.example.com/9193
FC009194,Sample claim about environment #9194,mixed,environment,Snopes,2024-03-06T00:00:00,"['science', 'world_news']",0.696,https://factcheck.example.com/9194
FC009195,Sample claim about health #9195,mixed,health,FactCheck.org,2024-04-15T00:00:00,['science'],0.853,https://factcheck.example.com/9195
FC009196,Sample claim about technology #9196,true,technology,AP Fact Check,2024-04-06T00:00:00,"['world_news', 'sports', 'business']",0.863,https://factcheck.example.com/9196
FC009197,Sample claim about environment #9197,true,environment,Snopes,2024-01-16T00:00:00,"['science', 'environment', 'sports']",0.902,https://factcheck.example.com/9197
FC009198,Sample claim about environment #9198,mixed,environment,FactCheck.org,2024-05-29T00:00:00,"['world_news', 'education', 'technology']",0.947,https://factcheck.example.com/9198
FC009199,Sample claim about world_news #9199,mixed,world_news,PolitiFact,2024-06-18T00:00:00,"['environment', 'politics', 'health']",0.915,https://factcheck.example.com/9199
FC009200,Sample claim about science #9200,false,science,Reuters Fact Check,2024-04-24T00:00:00,"['environment', 'sports', 'politics']",0.836,https://factcheck.example.com/9200
FC009201,Sample claim about education #9201,false,education,AP Fact Check,2024-01-07T00:00:00,"['sports', 'entertainment']",0.634,https://factcheck.example.com/9201
FC009202,Sample claim about education #9202,mixed,education,Reuters Fact Check,2024-03-15T00:00:00,['environment'],0.742,https://factcheck.example.com/9202
FC009203,Sample claim about business #9203,unverified,business,Reuters Fact Check,2024-02-10T00:00:00,['health'],0.9,https://factcheck.example.com/9203
FC009204,Sample claim about education #9204,false,education,Reuters Fact Check,2024-05-06T00:00:00,"['education', 'sports', 'politics']",0.846,https://factcheck.example.com/9204
FC009205,Sample claim about science #9205,true,science,Snopes,2024-06-29T00:00:00,"['sports', 'world_news', 'business']",0.844,https://factcheck.example.com/9205
FC009206,Sample claim about science #9206,true,science,Snopes,2024-01-09T00:00:00,"['education', 'politics']",0.808,https://factcheck.example.com/9206
FC009207,Sample claim about business #9207,true,business,Reuters Fact Check,2024-04-15T00:00:00,['world_news'],0.796,https://factcheck.example.com/9207
FC009208,Sample claim about world_news #9208,true,world_news,Reuters Fact Check,2024-04-25T00:00:00,"['politics', 'education']",0.837,https://factcheck.example.com/9208
FC009209,Sample claim about sports #9209,false,sports,PolitiFact,2024-03-24T00:00:00,['politics'],0.524,https://factcheck.example.com/9209
FC009210,Sample claim about education #9210,false,education,Snopes,2024-04-13T00:00:00,"['sports', 'world_news', 'politics']",0.688,https://factcheck.example.com/9210
FC009211,Sample claim about environment #9211,false,environment,FactCheck.org,2024-04-04T00:00:00,"['politics', 'science']",0.627,https://factcheck.example.com/9211
FC009212,Sample claim about entertainment #9212,true,entertainment,PolitiFact,2024-05-02T00:00:00,['sports'],0.962,https://factcheck.example.com/9212
FC009213,Sample claim about world_news #9213,false,world_news,PolitiFact,2024-03-01T00:00:00,['science'],0.844,https://factcheck.example.com/9213
FC009214,Sample claim about politics #9214,mixed,politics,AP Fact Check,2024-06-04T00:00:00,"['sports', 'world_news']",0.841,https://factcheck.example.com/9214
FC009215,Sample claim about science #9215,mixed,science,Reuters Fact Check,2024-03-12T00:00:00,"['sports', 'world_news', 'politics']",0.881,https://factcheck.example.com/9215
FC009216,Sample claim about entertainment #9216,mixed,entertainment,AP Fact Check,2024-03-26T00:00:00,"['sports', 'technology']",0.745,https://factcheck.example.com/9216
FC009217,Sample claim about entertainment #9217,mixed,entertainment,PolitiFact,2024-03-11T00:00:00,"['science', 'sports']",0.814,https://factcheck.example.com/9217
FC009218,Sample claim about politics #9218,mixed,politics,Reuters Fact Check,2024-02-04T00:00:00,"['technology', 'education', 'business']",0.831,https://factcheck.example.com/9218
FC009219,Sample claim about health #9219,false,health,AP Fact Check,2024-05-29T00:00:00,"['environment', 'education']",0.714,https://factcheck.example.com/9219
FC009220,Sample claim about sports #9220,false,sports,PolitiFact,2024-06-08T00:00:00,['environment'],0.767,https://factcheck.example.com/9220
FC009221,Sample claim about science #9221,true,science,Reuters Fact Check,2024-04-23T00:00:00,"['entertainment', 'education', 'health']",0.803,https://factcheck.example.com/9221
FC009222,Sample claim about technology #9222,false,technology,Snopes,2024-03-20T00:00:00,['health'],0.953,https://factcheck.example.com/9222
FC009223,Sample claim about technology #9223,unverified,technology,FactCheck.org,2024-03-06T00:00:00,"['education', 'politics', 'environment']",0.915,https://factcheck.example.com/9223
FC009224,Sample claim about business #9224,false,business,Reuters Fact Check,2024-01-06T00:00:00,"['world_news', 'education', 'business']",0.767,https://factcheck.example.com/9224
FC009225,Sample claim about entertainment #9225,true,entertainment,Snopes,2024-01-04T00:00:00,['education'],0.973,https://factcheck.example.com/9225
FC009226,Sample claim about science #9226,true,science,PolitiFact,2024-06-14T00:00:00,['world_news'],0.74,https://factcheck.example.com/9226
FC009227,Sample claim about sports #9227,mixed,sports,Reuters Fact Check,2024-01-16T00:00:00,['business'],0.865,https://factcheck.example.com/9227
FC009228,Sample claim about world_news #9228,unverified,world_news,Snopes,2024-02-23T00:00:00,"['business', 'sports', 'science']",0.815,https://factcheck.example.com/9228
FC009229,Sample claim about technology #9229,false,technology,AP Fact Check,2024-02-23T00:00:00,['health'],0.787,https://factcheck.example.com/9229
FC009230,Sample claim about business #9230,true,business,Reuters Fact Check,2024-02-11T00:00:00,"['politics', 'world_news', 'science']",0.861,https://factcheck.example.com/9230
FC009231,Sample claim about environment #9231,false,environment,FactCheck.org,2024-04-16T00:00:00,"['world_news', 'entertainment', 'technology']",0.935,https://factcheck.example.com/9231
FC009232,Sample claim about environment #9232,mixed,environment,FactCheck.org,2024-05-20T00:00:00,"['sports', 'environment']",0.716,https://factcheck.example.com/9232
FC009233,Sample claim about world_news #9233,mixed,world_news,AP Fact Check,2024-04-20T00:00:00,"['business', 'entertainment']",0.867,https://factcheck.example.com/9233
FC009234,Sample claim about sports #9234,true,sports,FactCheck.org,2024-01-30T00:00:00,['entertainment'],0.936,https://factcheck.example.com/9234
FC009235,Sample claim about technology #9235,false,technology,FactCheck.org,2024-03-11T00:00:00,['science'],0.709,https://factcheck.example.com/9235
FC009236,Sample claim about education #9236,false,education,FactCheck.org,2024-06-08T00:00:00,"['world_news', 'environment', 'sports']",0.993,https://factcheck.example.com/9236
FC009237,Sample claim about health #9237,false,health,AP Fact Check,2024-02-29T00:00:00,"['world_news', 'health']",0.568,https://factcheck.example.com/9237
FC009238,Sample claim about education #9238,false,education,Reuters Fact Check,2024-03-17T00:00:00,"['environment', 'sports']",0.581,https://factcheck.example.com/9238
FC009239,Sample claim about health #9239,false,health,Reuters Fact Check,2024-04-05T00:00:00,"['sports', 'health']",0.939,https://factcheck.example.com/9239
FC009240,Sample claim about world_news #9240,true,world_news,Reuters Fact Check,2024-05-23T00:00:00,"['world_news', 'politics']",0.671,https://factcheck.example.com/9240
FC009241,Sample claim about entertainment #9241,mixed,entertainment,PolitiFact,2024-02-20T00:00:00,['health'],0.675,https://factcheck.example.com/9241
FC009242,Sample claim about politics #9242,true,politics,FactCheck.org,2024-04-23T00:00:00,['health'],0.836,https://factcheck.example.com/9242
FC009243,Sample claim about health #9243,mixed,health,Snopes,2024-01-01T00:00:00,['technology'],0.666,https://factcheck.example.com/9243
FC009244,Sample claim about politics #9244,false,politics,Snopes,2024-05-11T00:00:00,['environment'],0.763,https://factcheck.example.com/9244
FC009245,Sample claim about environment #9245,false,environment,Snopes,2024-05-15T00:00:00,"['politics', 'business', 'science']",0.758,https://factcheck.example.com/9245
FC009246,Sample claim about world_news #9246,true,world_news,FactCheck.org,2024-06-21T00:00:00,['environment'],0.896,https://factcheck.example.com/9246
FC009247,Sample claim about politics #9247,true,politics,Reuters Fact Check,2024-05-11T00:00:00,['science'],0.789,https://factcheck.example.com/9247
FC009248,Sample claim about sports #9248,unverified,sports,Reuters Fact Check,2024-03-18T00:00:00,"['education', 'sports', 'world_news']",0.5,https://factcheck.example.com/9248
FC009249,Sample claim about business #9249,mixed,business,Snopes,2024-06-05T00:00:00,"['health', 'entertainment']",0.558,https://factcheck.example.com/9249
FC009250,Sample claim about entertainment #9250,mixed,entertainment,Reuters Fact Check,2024-02-29T00:00:00,"['science', 'business', 'world_news']",0.804,https://factcheck.example.com/9250
FC009251,Sample claim about technology #9251,true,technology,FactCheck.org,2024-01-31T00:00:00,"['politics', 'health', 'business']",0.754,https://factcheck.example.com/9251
FC009252,Sample claim about environment #9252,false,environment,PolitiFact,2024-06-01T00:00:00,['world_news'],0.956,https://factcheck.example.com/9252
FC009253,Sample claim about technology #9253,true,technology,AP Fact Check,2024-01-10T00:00:00,"['sports', 'world_news', 'health']",0.922,https://factcheck.example.com/9253
FC009254,Sample claim about environment #9254,false,environment,Reuters Fact Check,2024-04-26T00:00:00,"['entertainment', 'world_news']",0.861,https://factcheck.example.com/9254
FC009255,Sample claim about science #9255,mixed,science,Snopes,2024-01-21T00:00:00,['health'],0.669,https://factcheck.example.com/9255
FC009256,Sample claim about entertainment #9256,false,entertainment,Reuters Fact Check,2024-04-11T00:00:00,['health'],0.48,https://factcheck.example.com/9256
FC009257,Sample claim about entertainment #9257,false,entertainment,AP Fact Check,2024-01-10T00:00:00,['business'],0.801,https://factcheck.example.com/9257
FC009258,Sample claim about science #9258,true,science,Snopes,2024-03-06T00:00:00,"['environment', 'entertainment']",0.831,https://factcheck.example.com/9258
FC009259,Sample claim about environment #9259,false,environment,Snopes,2024-01-27T00:00:00,"['sports', 'technology']",0.683,https://factcheck.example.com/9259
FC009260,Sample claim about entertainment #9260,unverified,entertainment,Reuters Fact Check,2024-03-13T00:00:00,['technology'],0.74,https://factcheck.example.com/9260
FC009261,Sample claim about science #9261,false,science,FactCheck.org,2024-03-23T00:00:00,"['politics', 'health', 'technology']",0.937,https://factcheck.example.com/9261
FC009262,Sample claim about business #9262,true,business,FactCheck.org,2024-04-10T00:00:00,"['world_news', 'health', 'environment']",0.964,https://factcheck.example.com/9262
FC009263,Sample claim about science #9263,false,science,Snopes,2024-05-31T00:00:00,['world_news'],0.785,https://factcheck.example.com/9263
FC009264,Sample claim about sports #9264,mixed,sports,Snopes,2024-06-13T00:00:00,"['education', 'entertainment']",0.804,https://factcheck.example.com/9264
FC009265,Sample claim about environment #9265,false,environment,Snopes,2024-03-29T00:00:00,"['technology', 'science']",0.982,https://factcheck.example.com/9265
FC009266,Sample claim about world_news #9266,true,world_news,Reuters Fact Check,2024-06-03T00:00:00,"['politics', 'education', 'environment']",0.851,https://factcheck.example.com/9266
FC009267,Sample claim about technology #9267,false,technology,Snopes,2024-06-18T00:00:00,['education'],0.869,https://factcheck.example.com/9267
FC009268,Sample claim about entertainment #9268,false,entertainment,AP Fact Check,2024-03-02T00:00:00,"['health', 'world_news']",0.61,https://factcheck.example.com/9268
FC009269,Sample claim about technology #9269,mixed,technology,Snopes,2024-01-08T00:00:00,"['business', 'politics', 'entertainment']",0.863,https://factcheck.example.com/9269
FC009270,Sample claim about technology #9270,false,technology,Snopes,2024-03-31T00:00:00,['health'],0.781,https://factcheck.example.com/9270
FC009271,Sample claim about education #9271,mixed,education,AP Fact Check,2024-03-17T00:00:00,"['education', 'health', 'technology']",0.629,https://factcheck.example.com/9271
FC009272,Sample claim about politics #9272,mixed,politics,Reuters Fact Check,2024-06-20T00:00:00,"['technology', 'business']",0.504,https://factcheck.example.com/9272
FC009273,Sample claim about business #9273,true,business,PolitiFact,2024-01-05T00:00:00,"['education', 'world_news']",0.53,https://factcheck.example.com/9273
FC009274,Sample claim about business #9274,mixed,business,AP Fact Check,2024-05-21T00:00:00,"['politics', 'business', 'science']",0.844,https://factcheck.example.com/9274
FC009275,Sample claim about science #9275,true,science,Snopes,2024-06-12T00:00:00,"['entertainment', 'politics']",0.751,https://factcheck.example.com/9275
FC009276,Sample claim about business #9276,true,business,Snopes,2024-03-29T00:00:00,['sports'],0.504,https://factcheck.example.com/9276
FC009277,Sample claim about entertainment #9277,mixed,entertainment,Snopes,2024-03-13T00:00:00,['science'],0.772,https://factcheck.example.com/9277
FC009278,Sample claim about entertainment #9278,false,entertainment,Reuters Fact Check,2024-03-25T00:00:00,"['technology', 'sports', 'politics']",0.606,https://factcheck.example.com/9278
FC009279,Sample claim about world_news #9279,false,world_news,FactCheck.org,2024-02-01T00:00:00,"['environment', 'politics']",0.857,https://factcheck.example.com/9279
FC009280,Sample claim about politics #9280,false,politics,AP Fact Check,2024-02-02T00:00:00,"['world_news', 'health', 'business']",0.773,https://factcheck.example.com/9280
FC009281,Sample claim about health #9281,false,health,Snopes,2024-01-23T00:00:00,"['business', 'world_news', 'environment']",0.832,https://factcheck.example.com/9281
FC009282,Sample claim about sports #9282,mixed,sports,AP Fact Check,2024-01-11T00:00:00,"['education', 'technology']",0.656,https://factcheck.example.com/9282
FC009283,Sample claim about environment #9283,true,environment,AP Fact Check,2024-04-26T00:00:00,['health'],0.791,https://factcheck.example.com/9283
FC009284,Sample claim about education #9284,unverified,education,Snopes,2024-05-20T00:00:00,"['science', 'technology', 'entertainment']",0.931,https://factcheck.example.com/9284
FC009285,Sample claim about politics #9285,false,politics,FactCheck.org,2024-01-04T00:00:00,"['entertainment', 'technology']",0.642,https://factcheck.example.com/9285
FC009286,Sample claim about sports #9286,mixed,sports,PolitiFact,2024-04-20T00:00:00,"['sports', 'business']",0.612,https://factcheck.example.com/9286
FC009287,Sample claim about business #9287,false,business,Reuters Fact Check,2024-04-20T00:00:00,"['politics', 'environment', 'business']",0.978,https://factcheck.example.com/9287
FC009288,Sample claim about sports #9288,true,sports,Snopes,2024-03-29T00:00:00,"['entertainment', 'world_news']",0.917,https://factcheck.example.com/9288
FC009289,Sample claim about health #9289,true,health,Snopes,2024-01-20T00:00:00,['environment'],0.751,https://factcheck.example.com/9289
FC009290,Sample claim about science #9290,true,science,PolitiFact,2024-03-26T00:00:00,['world_news'],0.87,https://factcheck.example.com/9290
FC009291,Sample claim about environment #9291,mixed,environment,Snopes,2024-01-13T00:00:00,"['environment', 'business', 'world_news']",0.482,https://factcheck.example.com/9291
FC009292,Sample claim about entertainment #9292,unverified,entertainment,FactCheck.org,2024-05-14T00:00:00,"['sports', 'science']",0.801,https://factcheck.example.com/9292
FC009293,Sample claim about environment #9293,unverified,environment,Snopes,2024-03-03T00:00:00,['world_news'],0.64,https://factcheck.example.com/9293
FC009294,Sample claim about world_news #9294,mixed,world_news,PolitiFact,2024-02-20T00:00:00,['world_news'],0.661,https://factcheck.example.com/9294
FC009295,Sample claim about business #9295,false,business,AP Fact Check,2024-04-03T00:00:00,"['health', 'entertainment', 'education']",0.818,https://factcheck.example.com/9295
FC009296,Sample claim about environment #9296,false,environment,Snopes,2024-05-10T00:00:00,"['business', 'sports', 'science']",0.82,https://factcheck.example.com/9296
FC009297,Sample claim about business #9297,true,business,Snopes,2024-01-15T00:00:00,['politics'],0.888,https://factcheck.example.com/9297
FC009298,Sample claim about business #9298,false,business,AP Fact Check,2024-05-19T00:00:00,"['health', 'world_news', 'science']",0.772,https://factcheck.example.com/9298
FC009299,Sample claim about environment #9299,false,environment,FactCheck.org,2024-03-17T00:00:00,"['health', 'sports', 'world_news']",0.63,https://factcheck.example.com/9299
FC009300,Sample claim about politics #9300,false,politics,FactCheck.org,2024-02-24T00:00:00,['environment'],0.785,https://factcheck.example.com/9300
FC009301,Sample claim about education #9301,true,education,PolitiFact,2024-04-20T00:00:00,['politics'],0.927,https://factcheck.example.com/9301
FC009302,Sample claim about health #9302,true,health,Snopes,2024-06-14T00:00:00,"['science', 'business', 'health']",0.68,https://factcheck.example.com/9302
FC009303,Sample claim about entertainment #9303,false,entertainment,Reuters Fact Check,2024-01-06T00:00:00,"['politics', 'entertainment']",0.723,https://factcheck.example.com/9303
FC009304,Sample claim about environment #9304,true,environment,Reuters Fact Check,2024-05-14T00:00:00,['science'],0.874,https://factcheck.example.com/9304
FC009305,Sample claim about science #9305,false,science,Snopes,2024-05-02T00:00:00,"['health', 'environment', 'entertainment']",0.941,https://factcheck.example.com/9305
FC009306,Sample claim about technology #9306,false,technology,Reuters Fact Check,2024-01-31T00:00:00,['world_news'],0.815,https://factcheck.example.com/9306
FC009307,Sample claim about politics #9307,true,politics,AP Fact Check,2024-03-15T00:00:00,"['politics', 'science']",0.747,https://factcheck.example.com/9307
FC009308,Sample claim about business #9308,mixed,business,PolitiFact,2024-03-02T00:00:00,"['health', 'environment']",0.71,https://factcheck.example.com/9308
FC009309,Sample claim about science #9309,true,science,Snopes,2024-05-20T00:00:00,"['business', 'science']",0.975,https://factcheck.example.com/9309
FC009310,Sample claim about business #9310,true,business,Snopes,2024-02-20T00:00:00,['politics'],0.888,https://factcheck.example.com/9310
FC009311,Sample claim about education #9311,false,education,AP Fact Check,2024-04-27T00:00:00,"['health', 'entertainment', 'politics']",0.955,https://factcheck.example.com/9311
FC009312,Sample claim about health #9312,true,health,Snopes,2024-01-19T00:00:00,"['entertainment', 'technology']",0.973,https://factcheck.example.com/9312
FC009313,Sample claim about environment #9313,false,environment,Snopes,2024-03-14T00:00:00,"['entertainment', 'business', 'education']",0.854,https://factcheck.example.com/9313
FC009314,Sample claim about entertainment #9314,unverified,entertainment,Reuters Fact Check,2024-02-14T00:00:00,['politics'],0.845,https://factcheck.example.com/9314
FC009315,Sample claim about environment #9315,false,environment,AP Fact Check,2024-03-18T00:00:00,"['science', 'health', 'sports']",0.488,https://factcheck.example.com/9315
FC009316,Sample claim about entertainment #9316,mixed,entertainment,PolitiFact,2024-06-09T00:00:00,"['business', 'education', 'sports']",0.844,https://factcheck.example.com/9316
FC009317,Sample claim about environment #9317,true,environment,FactCheck.org,2024-03-06T00:00:00,"['education', 'environment']",0.917,https://factcheck.example.com/9317
FC009318,Sample claim about health #9318,true,health,Snopes,2024-01-05T00:00:00,"['entertainment', 'health']",0.939,https://factcheck.example.com/9318
FC009319,Sample claim about education #9319,mixed,education,FactCheck.org,2024-02-11T00:00:00,"['science', 'environment']",0.834,https://factcheck.example.com/9319
FC009320,Sample claim about entertainment #9320,mixed,entertainment,Reuters Fact Check,2024-02-08T00:00:00,['sports'],0.86,https://factcheck.example.com/9320
FC009321,Sample claim about environment #9321,false,environment,Snopes,2024-05-09T00:00:00,"['science', 'entertainment']",0.844,https://factcheck.example.com/9321
FC009322,Sample claim about science #9322,true,science,FactCheck.org,2024-01-12T00:00:00,"['world_news', 'business']",0.925,https://factcheck.example.com/9322
FC009323,Sample claim about sports #9323,true,sports,PolitiFact,2024-05-17T00:00:00,['science'],0.711,https://factcheck.example.com/9323
FC009324,Sample claim about sports #9324,true,sports,PolitiFact,2024-01-27T00:00:00,"['science', 'education']",0.841,https://factcheck.example.com/9324
FC009325,Sample claim about entertainment #9325,true,entertainment,Reuters Fact Check,2024-04-05T00:00:00,['entertainment'],0.861,https://factcheck.example.com/9325
FC009326,Sample claim about politics #9326,mixed,politics,Snopes,2024-01-15T00:00:00,"['world_news', 'education']",0.744,https://factcheck.example.com/9326
FC009327,Sample claim about business #9327,false,business,AP Fact Check,2024-04-30T00:00:00,['politics'],0.966,https://factcheck.example.com/9327
FC009328,Sample claim about technology #9328,true,technology,AP Fact Check,2024-05-04T00:00:00,['environment'],0.781,https://factcheck.example.com/9328
FC009329,Sample claim about technology #9329,mixed,technology,PolitiFact,2024-03-03T00:00:00,"['entertainment', 'health']",0.681,https://factcheck.example.com/9329
FC009330,Sample claim about world_news #9330,mixed,world_news,Snopes,2024-06-05T00:00:00,"['technology', 'environment', 'world_news']",0.927,https://factcheck.example.com/9330
FC009331,Sample claim about world_news #9331,true,world_news,PolitiFact,2024-05-12T00:00:00,"['education', 'entertainment']",0.946,https://factcheck.example.com/9331
FC009332,Sample claim about entertainment #9332,unverified,entertainment,Snopes,2024-05-01T00:00:00,"['entertainment', 'health']",0.768,https://factcheck.example.com/9332
FC009333,Sample claim about business #9333,unverified,business,AP Fact Check,2024-01-24T00:00:00,"['technology', 'education', 'business']",0.717,https://factcheck.example.com/9333
FC009334,Sample claim about sports #9334,false,sports,AP Fact Check,2024-01-25T00:00:00,['environment'],0.769,https://factcheck.example.com/9334
FC009335,Sample claim about sports #9335,mixed,sports,PolitiFact,2024-02-16T00:00:00,"['education', 'technology', 'health']",0.81,https://factcheck.example.com/9335
FC009336,Sample claim about health #9336,unverified,health,PolitiFact,2024-05-16T00:00:00,"['technology', 'science']",0.866,https://factcheck.example.com/9336
FC009337,Sample claim about world_news #9337,false,world_news,PolitiFact,2024-04-21T00:00:00,"['politics', 'technology']",0.946,https://factcheck.example.com/9337
FC009338,Sample claim about politics #9338,false,politics,PolitiFact,2024-06-24T00:00:00,"['science', 'politics']",0.662,https://factcheck.example.com/9338
FC009339,Sample claim about science #9339,true,science,Snopes,2024-03-31T00:00:00,"['technology', 'business', 'world_news']",0.937,https://factcheck.example.com/9339
FC009340,Sample claim about sports #9340,true,sports,Reuters Fact Check,2024-06-12T00:00:00,['technology'],0.632,https://factcheck.example.com/9340
FC009341,Sample claim about business #9341,true,business,Reuters Fact Check,2024-02-15T00:00:00,"['health', 'world_news']",0.71,https://factcheck.example.com/9341
FC009342,Sample claim about entertainment #9342,false,entertainment,FactCheck.org,2024-01-24T00:00:00,"['sports', 'business', 'politics']",0.88,https://factcheck.example.com/9342
FC009343,Sample claim about education #9343,mixed,education,Reuters Fact Check,2024-05-18T00:00:00,"['entertainment', 'technology', 'world_news']",0.578,https://factcheck.example.com/9343
FC009344,Sample claim about education #9344,true,education,AP Fact Check,2024-06-03T00:00:00,"['environment', 'technology', 'science']",0.696,https://factcheck.example.com/9344
FC009345,Sample claim about environment #9345,false,environment,Reuters Fact Check,2024-06-12T00:00:00,"['environment', 'entertainment']",0.932,https://factcheck.example.com/9345
FC009346,Sample claim about technology #9346,mixed,technology,PolitiFact,2024-05-21T00:00:00,"['sports', 'science']",0.935,https://factcheck.example.com/9346
FC009347,Sample claim about business #9347,true,business,PolitiFact,2024-03-01T00:00:00,"['business', 'entertainment']",0.503,https://factcheck.example.com/9347
FC009348,Sample claim about sports #9348,mixed,sports,Snopes,2024-02-20T00:00:00,"['science', 'business']",0.661,https://factcheck.example.com/9348
FC009349,Sample claim about education #9349,true,education,PolitiFact,2024-02-12T00:00:00,"['environment', 'education']",0.956,https://factcheck.example.com/9349
FC009350,Sample claim about environment #9350,mixed,environment,FactCheck.org,2024-04-28T00:00:00,['education'],0.849,https://factcheck.example.com/9350
FC009351,Sample claim about sports #9351,false,sports,FactCheck.org,2024-03-21T00:00:00,"['business', 'entertainment', 'education']",0.469,https://factcheck.example.com/9351
FC009352,Sample claim about environment #9352,true,environment,PolitiFact,2024-06-21T00:00:00,"['entertainment', 'technology']",0.853,https://factcheck.example.com/9352
FC009353,Sample claim about health #9353,false,health,FactCheck.org,2024-06-03T00:00:00,"['sports', 'health', 'science']",0.755,https://factcheck.example.com/9353
FC009354,Sample claim about politics #9354,false,politics,Snopes,2024-01-04T00:00:00,"['business', 'world_news', 'education']",0.738,https://factcheck.example.com/9354
FC009355,Sample claim about sports #9355,true,sports,Reuters Fact Check,2024-03-23T00:00:00,"['education', 'business']",0.849,https://factcheck.example.com/9355
FC009356,Sample claim about environment #9356,false,environment,AP Fact Check,2024-03-18T00:00:00,"['world_news', 'science', 'technology']",0.701,https://factcheck.example.com/9356
FC009357,Sample claim about education #9357,true,education,PolitiFact,2024-01-23T00:00:00,"['technology', 'world_news', 'education']",0.913,https://factcheck.example.com/9357
FC009358,Sample claim about technology #9358,true,technology,PolitiFact,2024-06-16T00:00:00,"['politics', 'entertainment', 'education']",0.816,https://factcheck.example.com/9358
FC009359,Sample claim about politics #9359,false,politics,AP Fact Check,2024-04-15T00:00:00,"['entertainment', 'environment', 'technology']",0.962,https://factcheck.example.com/9359
FC009360,Sample claim about world_news #9360,true,world_news,Snopes,2024-02-29T00:00:00,"['education', 'environment', 'entertainment']",0.744,https://factcheck.example.com/9360
FC009361,Sample claim about politics #9361,mixed,politics,AP Fact Check,2024-02-06T00:00:00,['health'],0.945,https://factcheck.example.com/9361
FC009362,Sample claim about politics #9362,true,politics,Reuters Fact Check,2024-04-26T00:00:00,['business'],0.9,https://factcheck.example.com/9362
FC009363,Sample claim about politics #9363,false,politics,AP Fact Check,2024-05-07T00:00:00,"['world_news', 'sports', 'science']",0.686,https://factcheck.example.com/9363
FC009364,Sample claim about entertainment #9364,true,entertainment,Snopes,2024-03-05T00:00:00,"['science', 'sports']",0.835,https://factcheck.example.com/9364
FC009365,Sample claim about education #9365,false,education,FactCheck.org,2024-01-21T00:00:00,"['technology', 'education', 'politics']",0.672,https://factcheck.example.com/9365
FC009366,Sample claim about health #9366,false,health,AP Fact Check,2024-03-01T00:00:00,"['environment', 'entertainment', 'education']",0.675,https://factcheck.example.com/9366
FC009367,Sample claim about sports #9367,true,sports,PolitiFact,2024-05-07T00:00:00,['world_news'],0.931,https://factcheck.example.com/9367
FC009368,Sample claim about health #9368,false,health,Reuters Fact Check,2024-01-08T00:00:00,"['politics', 'sports']",0.924,https://factcheck.example.com/9368
